pair_id,left_index,right_index,left_path,right_path,left_identity,right_identity,target
1381,223,225,s23/4.pgm,s23/6.pgm,23,23,1
1382,116,117,s12/7.pgm,s12/8.pgm,12,12,1
1383,29,120,s3/10.pgm,s13/1.pgm,3,13,0
1384,313,314,s32/4.pgm,s32/5.pgm,32,32,1
1385,66,305,s7/7.pgm,s31/6.pgm,7,31,0
1386,22,117,s3/3.pgm,s12/8.pgm,3,12,0
1387,247,248,s25/8.pgm,s25/9.pgm,25,25,1
1388,51,148,s6/2.pgm,s15/9.pgm,6,15,0
1389,110,111,s12/1.pgm,s12/2.pgm,12,12,1
1390,132,134,s14/3.pgm,s14/5.pgm,14,14,1
1391,331,332,s34/2.pgm,s34/3.pgm,34,34,1
1392,144,388,s15/5.pgm,s39/9.pgm,15,39,0
1393,220,222,s23/1.pgm,s23/3.pgm,23,23,1
1394,44,356,s5/5.pgm,s36/7.pgm,5,36,0
1395,266,286,s27/7.pgm,s29/7.pgm,27,29,0
1396,258,259,s26/9.pgm,s26/10.pgm,26,26,1
1397,255,257,s26/6.pgm,s26/8.pgm,26,26,1
1398,50,228,s6/1.pgm,s23/9.pgm,6,23,0
1399,52,59,s6/3.pgm,s6/10.pgm,6,6,1
1400,140,142,s15/1.pgm,s15/3.pgm,15,15,1
1401,265,267,s27/6.pgm,s27/8.pgm,27,27,1
1402,140,284,s15/1.pgm,s29/5.pgm,15,29,0
1403,144,252,s15/5.pgm,s26/3.pgm,15,26,0
1404,241,335,s25/2.pgm,s34/6.pgm,25,34,0
1405,352,358,s36/3.pgm,s36/9.pgm,36,36,1
1406,53,266,s6/4.pgm,s27/7.pgm,6,27,0
1407,280,287,s29/1.pgm,s29/8.pgm,29,29,1
1408,211,214,s22/2.pgm,s22/5.pgm,22,22,1
1409,40,262,s5/1.pgm,s27/3.pgm,5,27,0
1410,326,328,s33/7.pgm,s33/9.pgm,33,33,1
1411,300,308,s31/1.pgm,s31/9.pgm,31,31,1
1412,230,231,s24/1.pgm,s24/2.pgm,24,24,1
1413,342,346,s35/3.pgm,s35/7.pgm,35,35,1
1414,60,134,s7/1.pgm,s14/5.pgm,7,14,0
1415,288,350,s29/9.pgm,s36/1.pgm,29,36,0
1416,331,339,s34/2.pgm,s34/10.pgm,34,34,1
1417,286,287,s29/7.pgm,s29/8.pgm,29,29,1
1418,314,347,s32/5.pgm,s35/8.pgm,32,35,0
1419,143,145,s15/4.pgm,s15/6.pgm,15,15,1
1420,117,351,s12/8.pgm,s36/2.pgm,12,36,0
1421,303,309,s31/4.pgm,s31/10.pgm,31,31,1
1422,111,338,s12/2.pgm,s34/9.pgm,12,34,0
1423,111,357,s12/2.pgm,s36/8.pgm,12,36,0
1424,75,243,s8/6.pgm,s25/4.pgm,8,25,0
1425,232,281,s24/3.pgm,s29/2.pgm,24,29,0
1426,311,313,s32/2.pgm,s32/4.pgm,32,32,1
1427,233,239,s24/4.pgm,s24/10.pgm,24,24,1
1428,241,242,s25/2.pgm,s25/3.pgm,25,25,1
1429,216,352,s22/7.pgm,s36/3.pgm,22,36,0
1430,61,65,s7/2.pgm,s7/6.pgm,7,7,1
1431,352,353,s36/3.pgm,s36/4.pgm,36,36,1
1432,123,127,s13/4.pgm,s13/8.pgm,13,13,1
1433,41,257,s5/2.pgm,s26/8.pgm,5,26,0
1434,228,229,s23/9.pgm,s23/10.pgm,23,23,1
1435,132,260,s14/3.pgm,s27/1.pgm,14,27,0
1436,320,328,s33/1.pgm,s33/9.pgm,33,33,1
1437,77,140,s8/8.pgm,s15/1.pgm,8,15,0
1438,345,347,s35/6.pgm,s35/8.pgm,35,35,1
1439,53,328,s6/4.pgm,s33/9.pgm,6,33,0
1440,302,304,s31/3.pgm,s31/5.pgm,31,31,1
1441,120,389,s13/1.pgm,s39/10.pgm,13,39,0
1442,111,256,s12/2.pgm,s26/7.pgm,12,26,0
1443,335,339,s34/6.pgm,s34/10.pgm,34,34,1
1444,76,219,s8/7.pgm,s22/10.pgm,8,22,0
1445,257,337,s26/8.pgm,s34/8.pgm,26,34,0
1446,73,149,s8/4.pgm,s15/10.pgm,8,15,0
1447,23,24,s3/4.pgm,s3/5.pgm,3,3,1
1448,121,249,s13/2.pgm,s25/10.pgm,13,25,0
1449,141,252,s15/2.pgm,s26/3.pgm,15,26,0
1450,384,386,s39/5.pgm,s39/7.pgm,39,39,1
1451,250,254,s26/1.pgm,s26/5.pgm,26,26,1
1452,21,29,s3/2.pgm,s3/10.pgm,3,3,1
1453,224,287,s23/5.pgm,s29/8.pgm,23,29,0
1454,261,265,s27/2.pgm,s27/6.pgm,27,27,1
1455,126,132,s13/7.pgm,s14/3.pgm,13,14,0
1456,217,282,s22/8.pgm,s29/3.pgm,22,29,0
1457,335,336,s34/6.pgm,s34/7.pgm,34,34,1
1458,350,357,s36/1.pgm,s36/8.pgm,36,36,1
1459,317,319,s32/8.pgm,s32/10.pgm,32,32,1
1460,380,386,s39/1.pgm,s39/7.pgm,39,39,1
1461,20,23,s3/1.pgm,s3/4.pgm,3,3,1
1462,125,308,s13/6.pgm,s31/9.pgm,13,31,0
1463,60,256,s7/1.pgm,s26/7.pgm,7,26,0
1464,116,329,s12/7.pgm,s33/10.pgm,12,33,0
1465,303,353,s31/4.pgm,s36/4.pgm,31,36,0
1466,2,50,s1/3.pgm,s6/1.pgm,1,6,0
1467,6,8,s1/7.pgm,s1/9.pgm,1,1,1
1468,123,337,s13/4.pgm,s34/8.pgm,13,34,0
1469,337,338,s34/8.pgm,s34/9.pgm,34,34,1
1470,60,67,s7/1.pgm,s7/8.pgm,7,7,1
1471,25,29,s3/6.pgm,s3/10.pgm,3,3,1
1472,230,238,s24/1.pgm,s24/9.pgm,24,24,1
1473,3,56,s1/4.pgm,s6/7.pgm,1,6,0
1474,123,359,s13/4.pgm,s36/10.pgm,13,36,0
1475,304,309,s31/5.pgm,s31/10.pgm,31,31,1
1476,50,242,s6/1.pgm,s25/3.pgm,6,25,0
1477,356,358,s36/7.pgm,s36/9.pgm,36,36,1
1478,24,216,s3/5.pgm,s22/7.pgm,3,22,0
1479,246,247,s25/7.pgm,s25/8.pgm,25,25,1
1480,76,263,s8/7.pgm,s27/4.pgm,8,27,0
1481,216,263,s22/7.pgm,s27/4.pgm,22,27,0
1482,22,269,s3/3.pgm,s27/10.pgm,3,27,0
1483,66,348,s7/7.pgm,s35/9.pgm,7,35,0
1484,24,25,s3/5.pgm,s3/6.pgm,3,3,1
1485,265,381,s27/6.pgm,s39/2.pgm,27,39,0
1486,111,115,s12/2.pgm,s12/6.pgm,12,12,1
1487,146,147,s15/7.pgm,s15/8.pgm,15,15,1
1488,27,354,s3/8.pgm,s36/5.pgm,3,36,0
1489,27,29,s3/8.pgm,s3/10.pgm,3,3,1
1490,323,324,s33/4.pgm,s33/5.pgm,33,33,1
1491,125,225,s13/6.pgm,s23/6.pgm,13,23,0
1492,241,266,s25/2.pgm,s27/7.pgm,25,27,0
1493,302,353,s31/3.pgm,s36/4.pgm,31,36,0
1494,305,307,s31/6.pgm,s31/8.pgm,31,31,1
1495,232,328,s24/3.pgm,s33/9.pgm,24,33,0
1496,7,120,s1/8.pgm,s13/1.pgm,1,13,0
1497,70,248,s8/1.pgm,s25/9.pgm,8,25,0
1498,5,253,s1/6.pgm,s26/4.pgm,1,26,0
1499,336,338,s34/7.pgm,s34/9.pgm,34,34,1
1500,244,248,s25/5.pgm,s25/9.pgm,25,25,1
1501,351,355,s36/2.pgm,s36/6.pgm,36,36,1
1502,310,327,s32/1.pgm,s33/8.pgm,32,33,0
1503,21,267,s3/2.pgm,s27/8.pgm,3,27,0
1504,56,59,s6/7.pgm,s6/10.pgm,6,6,1
1505,260,267,s27/1.pgm,s27/8.pgm,27,27,1
1506,264,265,s27/5.pgm,s27/6.pgm,27,27,1
1507,45,49,s5/6.pgm,s5/10.pgm,5,5,1
1508,121,129,s13/2.pgm,s13/10.pgm,13,13,1
1509,355,359,s36/6.pgm,s36/10.pgm,36,36,1
1510,65,315,s7/6.pgm,s32/6.pgm,7,32,0
1511,9,244,s1/10.pgm,s25/5.pgm,1,25,0
1512,52,57,s6/3.pgm,s6/8.pgm,6,6,1
1513,301,307,s31/2.pgm,s31/8.pgm,31,31,1
1514,24,384,s3/5.pgm,s39/5.pgm,3,39,0
1515,136,139,s14/7.pgm,s14/10.pgm,14,14,1
1516,214,226,s22/5.pgm,s23/7.pgm,22,23,0
1517,45,146,s5/6.pgm,s15/7.pgm,5,15,0
1518,285,317,s29/6.pgm,s32/8.pgm,29,32,0
1519,23,28,s3/4.pgm,s3/9.pgm,3,3,1
1520,131,135,s14/2.pgm,s14/6.pgm,14,14,1
1521,130,133,s14/1.pgm,s14/4.pgm,14,14,1
1522,340,346,s35/1.pgm,s35/7.pgm,35,35,1
1523,146,148,s15/7.pgm,s15/9.pgm,15,15,1
1524,383,384,s39/4.pgm,s39/5.pgm,39,39,1
1525,115,387,s12/6.pgm,s39/8.pgm,12,39,0
1526,267,268,s27/8.pgm,s27/9.pgm,27,27,1
1527,138,283,s14/9.pgm,s29/4.pgm,14,29,0
1528,51,58,s6/2.pgm,s6/9.pgm,6,6,1
1529,269,353,s27/10.pgm,s36/4.pgm,27,36,0
1530,61,322,s7/2.pgm,s33/3.pgm,7,33,0
1531,211,217,s22/2.pgm,s22/8.pgm,22,22,1
1532,216,314,s22/7.pgm,s32/5.pgm,22,32,0
1533,231,237,s24/2.pgm,s24/8.pgm,24,24,1
1534,380,384,s39/1.pgm,s39/5.pgm,39,39,1
1535,110,113,s12/1.pgm,s12/4.pgm,12,12,1
1536,386,387,s39/7.pgm,s39/8.pgm,39,39,1
1537,143,300,s15/4.pgm,s31/1.pgm,15,31,0
1538,309,311,s31/10.pgm,s32/2.pgm,31,32,0
1539,54,58,s6/5.pgm,s6/9.pgm,6,6,1
1540,261,262,s27/2.pgm,s27/3.pgm,27,27,1
1541,287,380,s29/8.pgm,s39/1.pgm,29,39,0
1542,4,26,s1/5.pgm,s3/7.pgm,1,3,0
1543,143,269,s15/4.pgm,s27/10.pgm,15,27,0
1544,147,233,s15/8.pgm,s24/4.pgm,15,24,0
1545,322,325,s33/3.pgm,s33/6.pgm,33,33,1
1546,131,136,s14/2.pgm,s14/7.pgm,14,14,1
1547,4,328,s1/5.pgm,s33/9.pgm,1,33,0
1548,43,45,s5/4.pgm,s5/6.pgm,5,5,1
1549,6,267,s1/7.pgm,s27/8.pgm,1,27,0
1550,337,385,s34/8.pgm,s39/6.pgm,34,39,0
1551,216,312,s22/7.pgm,s32/3.pgm,22,32,0
1552,315,316,s32/6.pgm,s32/7.pgm,32,32,1
1553,252,334,s26/3.pgm,s34/5.pgm,26,34,0
1554,121,128,s13/2.pgm,s13/9.pgm,13,13,1
1555,70,287,s8/1.pgm,s29/8.pgm,8,29,0
1556,283,284,s29/4.pgm,s29/5.pgm,29,29,1
1557,352,357,s36/3.pgm,s36/8.pgm,36,36,1
1558,8,280,s1/9.pgm,s29/1.pgm,1,29,0
1559,343,344,s35/4.pgm,s35/5.pgm,35,35,1
1560,145,350,s15/6.pgm,s36/1.pgm,15,36,0
1561,310,359,s32/1.pgm,s36/10.pgm,32,36,0
1562,246,333,s25/7.pgm,s34/4.pgm,25,34,0
1563,22,27,s3/3.pgm,s3/8.pgm,3,3,1
1564,135,138,s14/6.pgm,s14/9.pgm,14,14,1
1565,49,243,s5/10.pgm,s25/4.pgm,5,25,0
1566,126,317,s13/7.pgm,s32/8.pgm,13,32,0
1567,381,388,s39/2.pgm,s39/9.pgm,39,39,1
1568,281,286,s29/2.pgm,s29/7.pgm,29,29,1
1569,322,329,s33/3.pgm,s33/10.pgm,33,33,1
1570,114,354,s12/5.pgm,s36/5.pgm,12,36,0
1571,319,358,s32/10.pgm,s36/9.pgm,32,36,0
1572,49,282,s5/10.pgm,s29/3.pgm,5,29,0
1573,264,266,s27/5.pgm,s27/7.pgm,27,27,1
1574,128,330,s13/9.pgm,s34/1.pgm,13,34,0
1575,149,355,s15/10.pgm,s36/6.pgm,15,36,0
1576,280,288,s29/1.pgm,s29/9.pgm,29,29,1
1577,42,316,s5/3.pgm,s32/7.pgm,5,32,0
1578,42,306,s5/3.pgm,s31/7.pgm,5,31,0
1579,2,8,s1/3.pgm,s1/9.pgm,1,1,1
1580,115,126,s12/6.pgm,s13/7.pgm,12,13,0
1581,70,74,s8/1.pgm,s8/5.pgm,8,8,1
1582,143,148,s15/4.pgm,s15/9.pgm,15,15,1
1583,383,387,s39/4.pgm,s39/8.pgm,39,39,1
1584,211,219,s22/2.pgm,s22/10.pgm,22,22,1
1585,251,252,s26/2.pgm,s26/3.pgm,26,26,1
1586,309,310,s31/10.pgm,s32/1.pgm,31,32,0
1587,50,326,s6/1.pgm,s33/7.pgm,6,33,0
1588,7,264,s1/8.pgm,s27/5.pgm,1,27,0
1589,141,389,s15/2.pgm,s39/10.pgm,15,39,0
1590,73,304,s8/4.pgm,s31/5.pgm,8,31,0
1591,28,261,s3/9.pgm,s27/2.pgm,3,27,0
1592,53,56,s6/4.pgm,s6/7.pgm,6,6,1
1593,3,142,s1/4.pgm,s15/3.pgm,1,15,0
1594,132,305,s14/3.pgm,s31/6.pgm,14,31,0
1595,229,346,s23/10.pgm,s35/7.pgm,23,35,0
1596,214,240,s22/5.pgm,s25/1.pgm,22,25,0
1597,78,284,s8/9.pgm,s29/5.pgm,8,29,0
1598,264,268,s27/5.pgm,s27/9.pgm,27,27,1
1599,7,20,s1/8.pgm,s3/1.pgm,1,3,0
1600,252,258,s26/3.pgm,s26/9.pgm,26,26,1
1601,24,76,s3/5.pgm,s8/7.pgm,3,8,0
1602,289,308,s29/10.pgm,s31/9.pgm,29,31,0
1603,42,47,s5/3.pgm,s5/8.pgm,5,5,1
1604,62,383,s7/3.pgm,s39/4.pgm,7,39,0
1605,238,239,s24/9.pgm,s24/10.pgm,24,24,1
1606,68,119,s7/9.pgm,s12/10.pgm,7,12,0
1607,220,226,s23/1.pgm,s23/7.pgm,23,23,1
1608,41,46,s5/2.pgm,s5/7.pgm,5,5,1
1609,72,326,s8/3.pgm,s33/7.pgm,8,33,0
1610,252,338,s26/3.pgm,s34/9.pgm,26,34,0
1611,55,57,s6/6.pgm,s6/8.pgm,6,6,1
1612,52,236,s6/3.pgm,s24/7.pgm,6,24,0
1613,232,233,s24/3.pgm,s24/4.pgm,24,24,1
1614,64,323,s7/5.pgm,s33/4.pgm,7,33,0
1615,133,137,s14/4.pgm,s14/8.pgm,14,14,1
1616,42,44,s5/3.pgm,s5/5.pgm,5,5,1
1617,40,46,s5/1.pgm,s5/7.pgm,5,5,1
1618,111,119,s12/2.pgm,s12/10.pgm,12,12,1
1619,9,234,s1/10.pgm,s24/5.pgm,1,24,0
1620,51,118,s6/2.pgm,s12/9.pgm,6,12,0
1621,241,289,s25/2.pgm,s29/10.pgm,25,29,0
1622,45,385,s5/6.pgm,s39/6.pgm,5,39,0
1623,72,269,s8/3.pgm,s27/10.pgm,8,27,0
1624,58,386,s6/9.pgm,s39/7.pgm,6,39,0
1625,254,259,s26/5.pgm,s26/10.pgm,26,26,1
1626,117,223,s12/8.pgm,s23/4.pgm,12,23,0
1627,233,234,s24/4.pgm,s24/5.pgm,24,24,1
1628,350,356,s36/1.pgm,s36/7.pgm,36,36,1
1629,218,319,s22/9.pgm,s32/10.pgm,22,32,0
1630,2,300,s1/3.pgm,s31/1.pgm,1,31,0
1631,44,47,s5/5.pgm,s5/8.pgm,5,5,1
1632,242,340,s25/3.pgm,s35/1.pgm,25,35,0
1633,132,136,s14/3.pgm,s14/7.pgm,14,14,1
1634,354,355,s36/5.pgm,s36/6.pgm,36,36,1
1635,358,359,s36/9.pgm,s36/10.pgm,36,36,1
1636,330,336,s34/1.pgm,s34/7.pgm,34,34,1
1637,253,260,s26/4.pgm,s27/1.pgm,26,27,0
1638,48,314,s5/9.pgm,s32/5.pgm,5,32,0
1639,382,388,s39/3.pgm,s39/9.pgm,39,39,1
1640,324,326,s33/5.pgm,s33/7.pgm,33,33,1
1641,334,338,s34/5.pgm,s34/9.pgm,34,34,1
1642,141,149,s15/2.pgm,s15/10.pgm,15,15,1
1643,144,145,s15/5.pgm,s15/6.pgm,15,15,1
1644,211,216,s22/2.pgm,s22/7.pgm,22,22,1
1645,24,321,s3/5.pgm,s33/2.pgm,3,33,0
1646,124,381,s13/5.pgm,s39/2.pgm,13,39,0
1647,239,289,s24/10.pgm,s29/10.pgm,24,29,0
1648,66,68,s7/7.pgm,s7/9.pgm,7,7,1
1649,1,3,s1/2.pgm,s1/4.pgm,1,1,1
1650,342,348,s35/3.pgm,s35/9.pgm,35,35,1
1651,234,289,s24/5.pgm,s29/10.pgm,24,29,0
1652,280,285,s29/1.pgm,s29/6.pgm,29,29,1
1653,2,259,s1/3.pgm,s26/10.pgm,1,26,0
1654,4,284,s1/5.pgm,s29/5.pgm,1,29,0
1655,340,348,s35/1.pgm,s35/9.pgm,35,35,1
1656,260,264,s27/1.pgm,s27/5.pgm,27,27,1
1657,59,248,s6/10.pgm,s25/9.pgm,6,25,0
1658,61,78,s7/2.pgm,s8/9.pgm,7,8,0
1659,320,342,s33/1.pgm,s35/3.pgm,33,35,0
1660,52,71,s6/3.pgm,s8/2.pgm,6,8,0
1661,140,149,s15/1.pgm,s15/10.pgm,15,15,1
1662,43,67,s5/4.pgm,s7/8.pgm,5,7,0
1663,332,338,s34/3.pgm,s34/9.pgm,34,34,1
1664,3,328,s1/4.pgm,s33/9.pgm,1,33,0
1665,110,282,s12/1.pgm,s29/3.pgm,12,29,0
1666,133,333,s14/4.pgm,s34/4.pgm,14,34,0
1667,74,76,s8/5.pgm,s8/7.pgm,8,8,1
1668,267,329,s27/8.pgm,s33/10.pgm,27,33,0
1669,313,319,s32/4.pgm,s32/10.pgm,32,32,1
1670,300,302,s31/1.pgm,s31/3.pgm,31,31,1
1671,302,343,s31/3.pgm,s35/4.pgm,31,35,0
1672,54,259,s6/5.pgm,s26/10.pgm,6,26,0
1673,61,67,s7/2.pgm,s7/8.pgm,7,7,1
1674,62,66,s7/3.pgm,s7/7.pgm,7,7,1
1675,0,251,s1/1.pgm,s26/2.pgm,1,26,0
1676,263,268,s27/4.pgm,s27/9.pgm,27,27,1
1677,20,52,s3/1.pgm,s6/3.pgm,3,6,0
1678,136,137,s14/7.pgm,s14/8.pgm,14,14,1
1679,126,339,s13/7.pgm,s34/10.pgm,13,34,0
1680,133,136,s14/4.pgm,s14/7.pgm,14,14,1
1681,59,328,s6/10.pgm,s33/9.pgm,6,33,0
1682,255,258,s26/6.pgm,s26/9.pgm,26,26,1
1683,241,248,s25/2.pgm,s25/9.pgm,25,25,1
1684,111,216,s12/2.pgm,s22/7.pgm,12,22,0
1685,121,124,s13/2.pgm,s13/5.pgm,13,13,1
1686,224,325,s23/5.pgm,s33/6.pgm,23,33,0
1687,71,77,s8/2.pgm,s8/8.pgm,8,8,1
1688,115,119,s12/6.pgm,s12/10.pgm,12,12,1
1689,54,345,s6/5.pgm,s35/6.pgm,6,35,0
1690,121,127,s13/2.pgm,s13/8.pgm,13,13,1
1691,331,337,s34/2.pgm,s34/8.pgm,34,34,1
1692,123,251,s13/4.pgm,s26/2.pgm,13,26,0
1693,215,219,s22/6.pgm,s22/10.pgm,22,22,1
1694,7,342,s1/8.pgm,s35/3.pgm,1,35,0
1695,8,9,s1/9.pgm,s1/10.pgm,1,1,1
1696,235,300,s24/6.pgm,s31/1.pgm,24,31,0
1697,216,218,s22/7.pgm,s22/9.pgm,22,22,1
1698,322,341,s33/3.pgm,s35/2.pgm,33,35,0
1699,214,238,s22/5.pgm,s24/9.pgm,22,24,0
1700,70,325,s8/1.pgm,s33/6.pgm,8,33,0
1701,131,132,s14/2.pgm,s14/3.pgm,14,14,1
1702,64,306,s7/5.pgm,s31/7.pgm,7,31,0
1703,9,225,s1/10.pgm,s23/6.pgm,1,23,0
1704,236,351,s24/7.pgm,s36/2.pgm,24,36,0
1705,323,326,s33/4.pgm,s33/7.pgm,33,33,1
1706,137,352,s14/8.pgm,s36/3.pgm,14,36,0
1707,325,329,s33/6.pgm,s33/10.pgm,33,33,1
1708,60,66,s7/1.pgm,s7/7.pgm,7,7,1
1709,300,321,s31/1.pgm,s33/2.pgm,31,33,0
1710,66,67,s7/7.pgm,s7/8.pgm,7,7,1
1711,43,120,s5/4.pgm,s13/1.pgm,5,13,0
1712,71,78,s8/2.pgm,s8/9.pgm,8,8,1
1713,58,59,s6/9.pgm,s6/10.pgm,6,6,1
1714,41,49,s5/2.pgm,s5/10.pgm,5,5,1
1715,123,345,s13/4.pgm,s35/6.pgm,13,35,0
1716,222,352,s23/3.pgm,s36/3.pgm,23,36,0
1717,64,317,s7/5.pgm,s32/8.pgm,7,32,0
1718,224,228,s23/5.pgm,s23/9.pgm,23,23,1
1719,280,282,s29/1.pgm,s29/3.pgm,29,29,1
1720,145,146,s15/6.pgm,s15/7.pgm,15,15,1
1721,45,333,s5/6.pgm,s34/4.pgm,5,34,0
1722,21,26,s3/2.pgm,s3/7.pgm,3,3,1
1723,242,243,s25/3.pgm,s25/4.pgm,25,25,1
1724,210,215,s22/1.pgm,s22/6.pgm,22,22,1
1725,127,146,s13/8.pgm,s15/7.pgm,13,15,0
1726,303,327,s31/4.pgm,s33/8.pgm,31,33,0
1727,216,248,s22/7.pgm,s25/9.pgm,22,25,0
1728,67,261,s7/8.pgm,s27/2.pgm,7,27,0
1729,346,347,s35/7.pgm,s35/8.pgm,35,35,1
1730,125,128,s13/6.pgm,s13/9.pgm,13,13,1
1731,2,314,s1/3.pgm,s32/5.pgm,1,32,0
1732,346,383,s35/7.pgm,s39/4.pgm,35,39,0
1733,228,334,s23/9.pgm,s34/5.pgm,23,34,0
1734,381,386,s39/2.pgm,s39/7.pgm,39,39,1
1735,52,55,s6/3.pgm,s6/6.pgm,6,6,1
1736,4,9,s1/5.pgm,s1/10.pgm,1,1,1
1737,342,349,s35/3.pgm,s35/10.pgm,35,35,1
1738,330,335,s34/1.pgm,s34/6.pgm,34,34,1
1739,314,317,s32/5.pgm,s32/8.pgm,32,32,1
1740,7,289,s1/8.pgm,s29/10.pgm,1,29,0
1741,2,221,s1/3.pgm,s23/2.pgm,1,23,0
1742,262,266,s27/3.pgm,s27/7.pgm,27,27,1
1743,50,56,s6/1.pgm,s6/7.pgm,6,6,1
1744,214,217,s22/5.pgm,s22/8.pgm,22,22,1
1745,255,301,s26/6.pgm,s31/2.pgm,26,31,0
1746,321,328,s33/2.pgm,s33/9.pgm,33,33,1
1747,138,211,s14/9.pgm,s22/2.pgm,14,22,0
1748,43,350,s5/4.pgm,s36/1.pgm,5,36,0
1749,53,147,s6/4.pgm,s15/8.pgm,6,15,0
1750,122,218,s13/3.pgm,s22/9.pgm,13,22,0
1751,142,383,s15/3.pgm,s39/4.pgm,15,39,0
1752,217,218,s22/8.pgm,s22/9.pgm,22,22,1
1753,212,214,s22/3.pgm,s22/5.pgm,22,22,1
1754,241,259,s25/2.pgm,s26/10.pgm,25,26,0
1755,257,344,s26/8.pgm,s35/5.pgm,26,35,0
1756,331,333,s34/2.pgm,s34/4.pgm,34,34,1
1757,221,224,s23/2.pgm,s23/5.pgm,23,23,1
1758,265,314,s27/6.pgm,s32/5.pgm,27,32,0
1759,283,288,s29/4.pgm,s29/9.pgm,29,29,1
1760,231,235,s24/2.pgm,s24/6.pgm,24,24,1
1761,68,110,s7/9.pgm,s12/1.pgm,7,12,0
1762,321,325,s33/2.pgm,s33/6.pgm,33,33,1
1763,305,329,s31/6.pgm,s33/10.pgm,31,33,0
1764,226,240,s23/7.pgm,s25/1.pgm,23,25,0
1765,42,325,s5/3.pgm,s33/6.pgm,5,33,0
1766,25,57,s3/6.pgm,s6/8.pgm,3,6,0
1767,114,249,s12/5.pgm,s25/10.pgm,12,25,0
1768,324,327,s33/5.pgm,s33/8.pgm,33,33,1
1769,27,218,s3/8.pgm,s22/9.pgm,3,22,0
1770,130,346,s14/1.pgm,s35/7.pgm,14,35,0
1771,1,43,s1/2.pgm,s5/4.pgm,1,5,0
1772,42,359,s5/3.pgm,s36/10.pgm,5,36,0
1773,143,144,s15/4.pgm,s15/5.pgm,15,15,1
1774,145,147,s15/6.pgm,s15/8.pgm,15,15,1
1775,220,302,s23/1.pgm,s31/3.pgm,23,31,0
1776,120,343,s13/1.pgm,s35/4.pgm,13,35,0
1777,280,284,s29/1.pgm,s29/5.pgm,29,29,1
1778,117,118,s12/8.pgm,s12/9.pgm,12,12,1
1779,76,78,s8/7.pgm,s8/9.pgm,8,8,1
1780,223,358,s23/4.pgm,s36/9.pgm,23,36,0
1781,133,226,s14/4.pgm,s23/7.pgm,14,23,0
1782,120,125,s13/1.pgm,s13/6.pgm,13,13,1
1783,1,265,s1/2.pgm,s27/6.pgm,1,27,0
1784,70,73,s8/1.pgm,s8/4.pgm,8,8,1
1785,72,78,s8/3.pgm,s8/9.pgm,8,8,1
1786,50,59,s6/1.pgm,s6/10.pgm,6,6,1
1787,133,329,s14/4.pgm,s33/10.pgm,14,33,0
1788,306,312,s31/7.pgm,s32/3.pgm,31,32,0
1789,62,306,s7/3.pgm,s31/7.pgm,7,31,0
1790,112,118,s12/3.pgm,s12/9.pgm,12,12,1
1791,71,73,s8/2.pgm,s8/4.pgm,8,8,1
1792,24,308,s3/5.pgm,s31/9.pgm,3,31,0
1793,0,8,s1/1.pgm,s1/9.pgm,1,1,1
1794,346,348,s35/7.pgm,s35/9.pgm,35,35,1
1795,210,216,s22/1.pgm,s22/7.pgm,22,22,1
1796,222,355,s23/3.pgm,s36/6.pgm,23,36,0
1797,309,339,s31/10.pgm,s34/10.pgm,31,34,0
1798,70,72,s8/1.pgm,s8/3.pgm,8,8,1
1799,44,45,s5/5.pgm,s5/6.pgm,5,5,1
1800,146,307,s15/7.pgm,s31/8.pgm,15,31,0
1801,51,59,s6/2.pgm,s6/10.pgm,6,6,1
1802,220,224,s23/1.pgm,s23/5.pgm,23,23,1
1803,27,324,s3/8.pgm,s33/5.pgm,3,33,0
1804,128,341,s13/9.pgm,s35/2.pgm,13,35,0
1805,225,341,s23/6.pgm,s35/2.pgm,23,35,0
1806,234,237,s24/5.pgm,s24/8.pgm,24,24,1
1807,260,289,s27/1.pgm,s29/10.pgm,27,29,0
1808,43,230,s5/4.pgm,s24/1.pgm,5,24,0
1809,228,255,s23/9.pgm,s26/6.pgm,23,26,0
1810,214,219,s22/5.pgm,s22/10.pgm,22,22,1
1811,8,339,s1/9.pgm,s34/10.pgm,1,34,0
1812,324,325,s33/5.pgm,s33/6.pgm,33,33,1
1813,45,349,s5/6.pgm,s35/10.pgm,5,35,0
1814,340,342,s35/1.pgm,s35/3.pgm,35,35,1
1815,213,216,s22/4.pgm,s22/7.pgm,22,22,1
1816,142,314,s15/3.pgm,s32/5.pgm,15,32,0
1817,77,284,s8/8.pgm,s29/5.pgm,8,29,0
1818,341,342,s35/2.pgm,s35/3.pgm,35,35,1
1819,242,246,s25/3.pgm,s25/7.pgm,25,25,1
1820,310,312,s32/1.pgm,s32/3.pgm,32,32,1
1821,40,42,s5/1.pgm,s5/3.pgm,5,5,1
1822,211,342,s22/2.pgm,s35/3.pgm,22,35,0
1823,120,123,s13/1.pgm,s13/4.pgm,13,13,1
1824,226,312,s23/7.pgm,s32/3.pgm,23,32,0
1825,285,287,s29/6.pgm,s29/8.pgm,29,29,1
1826,126,387,s13/7.pgm,s39/8.pgm,13,39,0
1827,356,359,s36/7.pgm,s36/10.pgm,36,36,1
1828,307,354,s31/8.pgm,s36/5.pgm,31,36,0
1829,147,315,s15/8.pgm,s32/6.pgm,15,32,0
1830,112,116,s12/3.pgm,s12/7.pgm,12,12,1
