pair_id,left_index,right_index,target,raw_score,pca_score
1587,50,326,0,-21.64429321132959,-20.946433558940512
1588,7,264,0,-22.756214267407458,-22.103855092019863
1589,141,389,0,-18.32382014491266,-17.458842917802222
1590,73,304,0,-25.78414361889783,-25.41416279977088
1591,28,261,0,-22.46350871965755,-21.898191248724093
1592,53,56,1,-11.092029201633041,-9.757290110908587
1593,3,142,0,-24.98414537414228,-24.391928652800566
1594,132,305,0,-24.66172251324438,-24.183174080726097
1595,229,346,0,-21.887746708555234,-21.407786653931844
1596,214,240,0,-23.10228480355734,-22.413060474744103
1597,78,284,0,-21.84503290366877,-21.199776380695035
1598,264,268,1,-15.48022811536053,-14.631642567233119
1599,7,20,0,-22.540878883733445,-21.843397156522332
1600,252,258,1,-12.595418876951433,-11.237518081597933
1601,24,76,0,-20.485669884837662,-19.92231330965382
1602,289,308,0,-18.551265692406403,-17.727323000432655
1603,42,47,1,-13.808264651813031,-12.658358090105056
1604,62,383,0,-26.12896276692111,-25.618477993834958
1605,238,239,1,-9.965893725862735,-8.094788408048107
1606,68,119,0,-20.244179550368123,-19.581412658686194
1607,220,226,1,-12.469941692425714,-10.975912445077629
1608,41,46,1,-10.924415275403652,-9.535389426570394
1609,72,326,0,-25.538587971173307,-24.959281892234856
1610,252,338,0,-25.07367783278051,-24.556598924669785
1611,55,57,1,-9.947258881977213,-7.6501943824281184
1612,52,236,0,-22.69006961290912,-22.009723419539462
1613,232,233,1,-12.631828969260296,-11.445669913575976
1614,64,323,0,-26.443016564888463,-26.0024436049735
1615,133,137,1,-15.869160305611771,-15.194528905265473
1616,42,44,1,-14.003838747791495,-12.87374483403836
1617,40,46,1,-7.259494385900988,-4.427507725984239
1618,111,119,1,-13.27685303852706,-12.097999114381475
1619,9,234,0,-24.992013835979748,-24.573500168202127
1620,51,118,0,-22.179015980783003,-21.49797523571062
1621,241,289,0,-22.1632820215847,-21.44216981492371
1622,45,385,0,-28.137954123957655,-27.757707080377354
1623,72,269,0,-20.78522024928754,-20.329925050462776
1624,58,386,0,-28.840569471520226,-28.452458183537402
1625,254,259,1,-11.801625366687277,-10.188246101577517
1626,117,223,0,-23.0996295227277,-22.583819623450747
1627,233,234,1,-18.686176107522236,-18.036573909206982
1628,350,356,1,-20.1998724432259,-19.79822550642376
1629,218,319,0,-22.743093256331534,-22.04373077551002
1630,2,300,0,-27.87758723483544,-27.410621125242823
1631,44,47,1,-12.38772857892393,-11.209501357053718
1632,242,340,0,-18.4157348784783,-17.763295337176963
1633,132,136,1,-18.079667836991835,-17.48698389816648
1634,354,355,1,-20.97984607370486,-20.715265768467233
1635,358,359,1,-16.42231387956218,-16.250193482561716
1636,330,336,1,-14.87613703401002,-14.545507686534947
1637,253,260,0,-22.338753309085227,-21.608019329068192
1638,48,314,0,-19.670780297651483,-19.142130559544626
1639,382,388,1,-13.98536104518264,-13.126164272810614
1640,324,326,1,-9.70164892065951,-7.52507708245237
1641,334,338,1,-17.575265448741757,-16.719358764583244
1642,141,149,1,-8.308517760117473,-5.790233327554363
1643,144,145,1,-17.56935235492262,-16.60267443811749
1644,211,216,1,-13.962068399678369,-13.13504887392463
1645,24,321,0,-25.054491649653244,-24.711071807837932
1646,124,381,0,-27.689953594452117,-27.196116251573173
1647,239,289,0,-18.11986814125858,-17.273999991841997
1648,66,68,1,-10.152131818141768,-8.162442543112812
1649,1,3,1,-22.846431353258666,-22.388323005241325
1650,342,348,1,-16.896894866933046,-16.110604786554713
1651,234,289,0,-18.084172233437375,-17.260207743570497
1652,280,285,1,-15.012460349151562,-13.895563486310166
1653,2,259,0,-23.633015104079707,-23.04111215580862
1654,4,284,0,-28.401373629570518,-27.962041000751416
1655,340,348,1,-23.567056546577877,-23.27156350468063
1656,260,264,1,-10.652835236072427,-8.573218334552047
1657,59,248,0,-23.499967120196963,-22.758633910388784
1658,61,78,0,-23.182220951400645,-22.598838774598544
1659,320,342,0,-21.467947787264233,-20.756535386078593
1660,52,71,0,-23.36084232870459,-22.816515921289373
1661,140,149,1,-17.882982940713106,-17.001507352662966
1662,43,67,0,-23.115931294037043,-22.692078867429675
1663,332,338,1,-13.302965809406786,-12.481582224496085
1664,3,328,0,-29.02497878512793,-28.497934988230195
1665,110,282,0,-27.35550460465253,-26.81840473897214
1666,133,333,0,-23.082962156313403,-22.52527295175316
1667,74,76,1,-16.000591985749097,-15.21487552584405
1668,267,329,0,-25.645435086933926,-25.143336342039344
1669,313,319,1,-19.349833268832615,-18.909234088595127
1670,300,302,1,-22.824477483033622,-22.253010972689594
1671,302,343,0,-21.17846053559771,-20.509364925076266
1672,54,259,0,-23.27656156703415,-22.4855540346638
1673,61,67,1,-16.8285795517037,-16.314843783707857
1674,62,66,1,-9.950043052663002,-7.656233586526277
1675,0,251,0,-21.934687172497906,-21.32761373443486
1676,263,268,1,-16.59721129308495,-15.723532233553295
1677,20,52,0,-19.53335163846649,-18.698215244224688
1678,136,137,1,-11.112442321302945,-9.623363192902438
1679,126,339,0,-27.72973836995252,-27.2528201251487
1680,133,136,1,-15.872221861600222,-15.236578304903901
1681,59,328,0,-24.822179686598663,-24.203120635948068
1682,255,258,1,-9.443621152801898,-7.218422953668101
1683,241,248,1,-12.399032336017207,-10.874097388261973
1684,111,216,0,-23.880690170415555,-23.311811563548723
1685,121,124,1,-13.257625216256338,-12.206252463293982
1686,224,325,0,-18.01129601123908,-17.385871296103947
1687,71,77,1,-16.763929752530988,-16.11598595758536
1688,115,119,1,-14.285265117395195,-13.429163777669384
1689,54,345,0,-21.845512287789038,-21.0225719443364
1690,121,127,1,-14.615575719785404,-13.662464618527096
1691,331,337,1,-12.413326739748646,-11.57942437849264
1692,123,251,0,-17.828990773373775,-17.1872563453895
1693,215,219,1,-12.3740401667239,-11.180280485173927
1694,7,342,0,-23.594005828541086,-23.028936369272575
1695,8,9,1,-17.638123124643133,-17.101881092279907
1696,235,300,0,-19.91592946020708,-19.253355749292
1697,216,218,1,-12.007244636480687,-10.638890803015482
1698,322,341,0,-22.51119073509083,-21.903013735301155
1699,214,238,0,-20.431293435781942,-19.795661302716116
1700,70,325,0,-25.019370069448705,-24.627569992109294
1701,131,132,1,-7.278488614667286,-3.1582487168476345
1702,64,306,0,-21.72390145817178,-21.274345361675078
1703,9,225,0,-25.714226977145906,-25.272422987551145
1704,236,351,0,-18.062809141916897,-17.473048270525776
1705,323,326,1,-14.676534883673467,-13.64593910093544
1706,137,352,0,-26.39602404726411,-26.04540232075243
1707,325,329,1,-18.658670474672956,-18.106062796734896
1708,60,66,1,-11.453624740365914,-9.624956239236445
1709,300,321,0,-20.903420408770522,-20.329392646379763
1710,66,67,1,-11.043417382898605,-9.45200137259568
1711,43,120,0,-16.37336057224503,-15.58971874343388
1712,71,78,1,-13.58378982601285,-12.58109170466428
1713,58,59,1,-12.435220008934877,-11.406887710029991
1714,41,49,1,-14.695062667116394,-13.491668065113172
1715,123,345,0,-19.31340430800534,-18.499164993533714
1716,222,352,0,-20.87251807927186,-20.248881224627407
1717,64,317,0,-23.198162265182855,-22.869585989003365
1718,224,228,1,-17.33502512356384,-16.65243479038443
1719,280,282,1,-8.53778202910317,-5.973634299122861
1720,145,146,1,-17.7044036544815,-16.784541137221197
1721,45,333,0,-26.172659626216987,-25.693811551670777
1722,21,26,1,-15.590255579943017,-14.749602701754071
1723,242,243,1,-15.946942483867636,-14.963125351996792
1724,210,215,1,-11.876436354248435,-10.761955910493366
1725,127,146,0,-19.287736631023755,-18.624278462820975
1726,303,327,0,-22.629568355073843,-22.152630795949502
1727,216,248,0,-22.40959408988334,-21.768688681200658
1728,67,261,0,-25.29450252712313,-24.974277253027584
1729,346,347,1,-14.818632709599024,-14.147509782815142
1730,125,128,1,-12.53951019898309,-11.559280972760488
1731,2,314,0,-19.455417946678537,-18.95203425059049
1732,346,383,0,-26.4647562392958,-26.105960426248735
1733,228,334,0,-29.348258735843597,-28.869543394013093
1734,381,386,1,-14.121450918327696,-13.011484996884349
1735,52,55,1,-12.117717569219993,-10.444053469167907
1736,4,9,1,-14.967319794457966,-14.24619871523231
1737,342,349,1,-14.918945968237418,-13.839875756560023
1738,330,335,1,-10.853385561816465,-9.333129513984023
1739,314,317,1,-15.425640129339216,-14.994747415540074
1740,7,289,0,-28.42962720165403,-27.84959485166218
1741,2,221,0,-25.451777776659455,-25.038366275832924
1742,262,266,1,-20.428414459765257,-19.994264768168666
1743,50,56,1,-14.489425693697347,-13.267983115425647
1744,214,217,1,-12.564463758216801,-11.43790343690433
1745,255,301,0,-23.78552140225134,-23.32500851163428
1746,321,328,1,-16.947059298418033,-16.25449447991929
1747,138,211,0,-18.67408816418462,-18.0152193211027
1748,43,350,0,-24.088084685653758,-23.723893104481864
1749,53,147,0,-25.251519909933414,-24.802223462308064
1750,122,218,0,-25.986540261456646,-25.359811280867216
1751,142,383,0,-21.710950184930084,-21.006317110972052
1752,217,218,1,-10.300565127768689,-8.16587786570785
1753,212,214,1,-12.260965642426068,-10.793422022202773
1754,241,259,0,-17.04401609305052,-16.201712166212253
1755,257,344,0,-18.862627441453174,-18.02228760108042
1756,331,333,1,-14.430313244359358,-13.668180667946265
1757,221,224,1,-14.385722510732261,-13.472827237820669
1758,265,314,0,-22.16428428785445,-21.888804952913926
1759,283,288,1,-15.944208332076556,-14.990655965243144
1760,231,235,1,-9.680187329497837,-7.38532632083837
1761,68,110,0,-21.30028191888098,-20.758371438523906
1762,321,325,1,-18.684075167883403,-18.18361994100893
1763,305,329,0,-22.170229930267944,-21.657486522947163
1764,226,240,0,-17.315070609495006,-16.419678712328267
1765,42,325,0,-23.259552545056025,-22.756898957282555
1766,25,57,0,-21.98806305509207,-21.337035643886587
1767,114,249,0,-17.836569844991757,-17.02571436207283
1768,324,327,1,-14.751453635793448,-13.97445087457454
1769,27,218,0,-22.668676819977364,-21.991740155445036
1770,130,346,0,-23.252592211953836,-23.038650624126706
1771,1,43,0,-19.87952063468015,-19.311877115243785
1772,42,359,0,-22.295289249032333,-21.948754549393822
1773,143,144,1,-17.08132850079433,-16.130572467500976
1774,145,147,1,-14.996112860846782,-14.05209025973355
1775,220,302,0,-25.305039993883305,-24.734063265845016
1776,120,343,0,-19.411428926659976,-18.520069001406917
1777,280,284,1,-14.643162479751142,-13.646795613665857
1778,117,118,1,-12.081177706928319,-10.683829082005694
1779,76,78,1,-14.301704587214433,-13.40135719503071
1780,223,358,0,-22.229805534293007,-21.910348659068887
1781,133,226,0,-26.393678205566093,-25.897671646335073
1782,120,125,1,-15.031769986372707,-14.384451920946507
1783,1,265,0,-27.8212438993231,-27.529698225425918
1784,70,73,1,-13.7130281756129,-12.685474482830816
1785,72,78,1,-12.558090083038426,-11.42807877259612
1786,50,59,1,-14.307848500143502,-13.204480662225048
1787,133,329,0,-27.736051067104416,-27.318000959211908
1788,306,312,0,-27.298266282523656,-26.874638647543506
1789,62,306,0,-21.30812658282021,-20.75398386739863
1790,112,118,1,-15.950207940508152,-15.04251721243375
1791,71,73,1,-13.223384875526719,-12.213754886660839
1792,24,308,0,-20.87791670094703,-20.24995059275896
1793,0,8,1,-20.529606182395842,-20.048406492588416
1794,346,348,1,-21.248656865304625,-20.885745389583295
1795,210,216,1,-11.815993663448825,-10.564937018083725
1796,222,355,0,-23.00817593405432,-22.567310221290438
1797,309,339,0,-18.067408129929543,-17.571166465973047
1798,70,72,1,-14.994569060983736,-14.149171128691037
1799,44,45,1,-6.900116983421854,-3.702565120539466
1800,146,307,0,-17.668641412020197,-16.798756826301712
1801,51,59,1,-13.49796814213145,-12.279591318768556
1802,220,224,1,-16.350990972882293,-15.3954404574891
1803,27,324,0,-23.127304118727203,-22.518874193194097
1804,128,341,0,-20.028149260094487,-19.428750230077974
1805,225,341,0,-20.451944213924016,-19.954905542733727
1806,234,237,1,-15.562174963033382,-14.818890130636216
1807,260,289,0,-24.94117135538459,-24.229927389384454
1808,43,230,0,-22.39846146450605,-21.75585356005808
1809,228,255,0,-20.23192718634294,-19.491175558148868
1810,214,219,1,-11.903872548997143,-10.833853656816391
1811,8,339,0,-30.97481195667592,-30.602448175447293
1812,324,325,1,-14.619426936279176,-13.919519670311761
1813,45,349,0,-16.557470307324284,-15.944355680034176
1814,340,342,1,-19.993984327396937,-19.51115863771139
1815,213,216,1,-14.383674142943766,-13.798149098033852
1816,142,314,0,-17.60533718695098,-16.812740386626775
1817,77,284,0,-23.320958102727186,-22.718121790500362
1818,341,342,1,-19.208403429261278,-18.449227526936546
1819,242,246,1,-8.923398493379967,-6.424668017399098
1820,310,312,1,-16.62643590238012,-16.23099728459554
1821,40,42,1,-11.342336316384037,-10.136916100767946
1822,211,342,0,-19.266759371532576,-18.46051384034055
1823,120,123,1,-14.29797300770261,-13.206373616320079
1824,226,312,0,-24.278137808601112,-23.80814081430289
1825,285,287,1,-12.814258104579508,-11.49753242454353
1826,126,387,0,-26.7054503380649,-26.247243598245692
1827,356,359,1,-17.454838150618933,-17.12828999717369
1828,307,354,0,-22.70270231948225,-22.240430634486597
1829,147,315,0,-19.51318732758771,-19.031323548482643
1830,112,116,1,-14.294794305996117,-13.363188858017308
1831,134,281,0,-28.23176053712779,-27.867414361472566
1832,235,239,1,-12.98429591628836,-11.849674370906483
1833,59,123,0,-26.01768093011901,-25.44429131379704
1834,139,345,0,-23.382190744824182,-22.979133780039284
1835,111,118,1,-14.581218896615844,-13.689526733960745
1836,254,280,0,-23.939258276419597,-23.327433210022427
1837,137,222,0,-26.87368861269099,-26.54314308770664
1838,26,45,0,-16.44332621096285,-15.556025547584143
1839,341,345,1,-13.298865928868713,-11.900108113565432
1840,20,69,0,-18.35472173320317,-17.84999877862162
1841,135,231,0,-22.90197932219734,-22.35941466486945
1842,289,303,0,-22.43565640118492,-21.8305194680197
1843,113,117,1,-14.997066923003649,-13.957986340693038
1844,0,285,0,-21.908939542372355,-21.260455163539692
1845,42,43,1,-11.837576819012323,-10.717664326100016
1846,22,358,0,-18.363281580426158,-17.889930005655714
1847,240,244,1,-17.46660193280963,-16.597482170530142
1848,281,288,1,-12.895001142628317,-11.579697555475354
1849,303,356,0,-22.369320446483833,-21.90858343071344
1850,130,131,1,-13.040760999806082,-12.373636593031822
1851,384,389,1,-13.528489059129766,-12.371895457418937
1852,312,345,0,-20.767402767061352,-20.106089695127302
1853,112,113,1,-14.03462232726856,-12.838793137642158
1854,56,237,0,-23.129669804227625,-22.61038232415509
1855,110,116,1,-15.31536780092892,-14.6263255034615
1856,119,387,0,-24.835295554226658,-24.305381021150584
1857,301,308,1,-20.016759849208476,-19.434524221594614
1858,332,333,1,-14.74683187698753,-14.064184446789586
1859,142,145,1,-9.966392186066939,-7.462081811623275
1860,248,260,0,-18.59911452473205,-17.78175829156432
1861,78,79,1,-15.144567245423213,-14.39652235284121
1862,57,357,0,-25.76541646349091,-25.2722444368198
1863,240,318,0,-19.983125151736537,-19.238928670857927
1864,24,282,0,-22.35782975199379,-21.84930466194814
1865,23,45,0,-16.838649581250728,-15.953099416711172
1866,122,126,1,-14.945002291786931,-14.104746985931786
1867,221,250,0,-22.815211319035733,-22.265566251658804
1868,27,323,0,-25.15686763631703,-24.60089945486952
1869,303,305,1,-19.88384363235163,-19.330979868944393
1870,145,148,1,-16.966711987725386,-15.904914139199027
1871,63,64,1,-11.886497218920361,-11.127163557918129
1872,354,359,1,-20.95019410249611,-20.78034552914273
1873,237,238,1,-15.56360282375717,-14.673349516424413
1874,254,255,1,-15.556739623585873,-14.68894059113467
1875,144,148,1,-10.247332999259301,-8.329067063007379
1876,219,281,0,-17.700980884565116,-16.985673821092455
1877,55,56,1,-10.32329318177487,-8.406567257025559
1878,256,323,0,-28.20930759392281,-27.759157536482782
1879,380,382,1,-13.365446173375037,-12.317201306651514
1880,287,289,1,-14.070425395140392,-13.052037201201538
1881,304,305,1,-20.660685494641893,-20.18091199134795
1882,326,327,1,-13.007570471157194,-11.875383804746308
1883,329,330,0,-20.54061072557363,-20.142072597730863
1884,252,259,1,-15.852611234502659,-14.989370499331171
1885,227,229,1,-15.771285697130521,-15.040083062870954
1886,54,59,1,-9.865765755722885,-7.491274055721795
1887,329,350,0,-28.802742628314384,-28.523918058541252
1888,3,289,0,-31.327018605603126,-30.848762410769787
1889,116,357,0,-20.332325629543064,-19.748886586226668
1890,113,119,1,-14.491053462852618,-13.51372025080103
1891,41,48,1,-13.396896881136469,-12.164086170409725
1892,260,262,1,-11.591288271389592,-10.07630700423213
1893,73,76,1,-10.649509912674606,-9.135060899176978
1894,332,339,1,-13.601024818922578,-12.79081725032848
1895,133,220,0,-27.777983231903153,-27.339409537263766
1896,52,126,0,-22.98700119690097,-22.373152821530223
1897,8,313,0,-24.73460687524817,-24.473811257030494
1898,47,48,1,-8.154209900189386,-5.31772183072885
1899,245,248,1,-9.38928389924184,-7.0926143256112315
1900,312,314,1,-14.30525066882902,-13.533394862765688
1901,71,74,1,-16.247457715796944,-15.563424492764463
1902,71,341,0,-23.842418969195172,-23.399980920083998
1903,123,129,1,-14.618131332674423,-13.641938744119543
1904,307,309,1,-22.3812466001043,-21.990181720570124
1905,25,129,0,-17.713698976871676,-16.857352185110553
1906,53,58,1,-12.646426008104461,-11.83503042775603
1907,268,314,0,-21.476868885077483,-21.002649989425
1908,47,357,0,-22.301785563351626,-21.789655970936977
1909,51,389,0,-24.104751699200744,-23.493875456192747
1910,343,382,0,-22.896580098782888,-22.286204232099355
1911,312,348,0,-23.050047087895713,-22.73071447105026
1912,70,388,0,-23.781434809377636,-23.204178133892793
1913,300,309,1,-23.398005343043778,-23.083927802013722
1914,149,247,0,-17.079522639306536,-16.21968907153418
1915,384,385,1,-14.531953855939497,-13.502890525773019
1916,288,354,0,-28.89487442779589,-28.593996950315518
1917,232,238,1,-11.521100546126517,-10.169259723549985
1918,223,229,1,-14.208357613863503,-13.193005857722524
1919,320,325,1,-14.207518943855852,-13.16393311111602
1920,262,263,1,-9.128601793051622,-6.692007743938349
1921,222,226,1,-12.482902125129854,-11.299049125965782
1922,68,129,0,-22.9666104727493,-22.369343437705837
1923,120,382,0,-28.548954843686552,-28.100168087038192
1924,263,266,1,-19.829680983251908,-19.378831293838676
1925,339,354,0,-27.026757019986686,-26.678185897464232
1926,136,217,0,-20.278542270397992,-19.67041079392454
1927,302,307,1,-21.62840376756427,-20.989310501382672
1928,241,247,1,-17.112991419475335,-16.358784091096176
1929,20,233,0,-20.90647620948296,-20.293040590409994
1930,264,383,0,-27.778111302040905,-27.296279834948045
1931,69,256,0,-20.69851881615275,-20.213264888958104
1932,130,136,1,-16.68655331958459,-16.208471990976946
1933,5,7,1,-20.72905331559232,-20.13357239692648
1934,382,385,1,-13.355718063045476,-12.419694650367536
1935,125,266,0,-24.94055332513139,-24.68372351689289
1936,265,268,1,-12.60938825039633,-11.781523008038876
1937,253,255,1,-13.890572391626051,-12.707339499897625
1938,114,286,0,-22.243875595044905,-21.58424322676295
1939,240,242,1,-9.218812429790333,-6.646133765491498
1940,251,338,0,-25.9874835267801,-25.520046956375648
1941,63,123,0,-23.93599773669224,-23.501641277002367
1942,381,382,1,-14.330177377075547,-13.332453225075547
1943,124,127,1,-12.69874078964629,-11.690575054119826
1944,40,49,1,-14.863722358512446,-13.79374232442331
1945,52,53,1,-14.194504439104382,-13.120738386556296
1946,44,46,1,-12.41560315663701,-11.017421587132754
1947,134,136,1,-17.036166658649304,-16.517560628519192
1948,123,231,0,-24.960695942711112,-24.27000668192941
1949,301,309,1,-14.298418728897856,-14.047805119963668
1950,7,9,1,-15.582078773660244,-14.539165442165368
1951,2,9,1,-18.728169413032823,-18.115443694820822
1952,124,128,1,-11.798680067555622,-10.46233999113393
1953,245,246,1,-9.120310209248322,-6.957477026797922
1954,65,68,1,-11.468806607943444,-10.056858279795375
1955,1,260,0,-22.72636559059318,-22.108453285035452
1956,123,125,1,-16.780789521045275,-16.092134494259188
1957,50,52,1,-8.32640465941024,-5.2089100331801
1958,215,218,1,-11.221716042843696,-9.759906460035936
1959,330,332,1,-12.12400149643676,-11.491854585505072
1960,117,345,0,-14.980702477093894,-13.86809828964027
1961,324,329,1,-15.97135708360632,-15.226896273891875
1962,70,141,0,-18.05221887966054,-17.24731114028949
1963,115,116,1,-15.73370869008319,-14.897529917058465
1964,142,146,1,-17.266770466673524,-16.31483819563647
1965,257,338,0,-25.496983064429912,-24.968088026275616
1966,28,232,0,-20.226533834375047,-19.57491601070425
1967,114,115,1,-17.36448280019137,-16.813770972546255
1968,261,317,0,-19.344810811947305,-18.947001173465566
1969,240,258,0,-13.824923113194732,-12.442616015070348
1970,260,266,1,-18.56616641838067,-17.786278321515006
1971,27,28,1,-12.899985375851097,-11.606708745625882
1972,42,241,0,-15.573860019559564,-14.668352800843458
1973,333,386,0,-20.5529004111251,-19.921195656900807
1974,76,231,0,-21.53432455770687,-20.684067020847106
1975,58,230,0,-26.019839800681474,-25.47913154979646
1976,6,139,0,-27.23501860556324,-26.970162729463787
1977,139,226,0,-26.012589760075393,-25.714135559138665
1978,40,45,1,-10.789346895839898,-9.537180550558967
1979,252,253,1,-14.500023662026138,-13.435429129176434
1980,213,214,1,-13.663288490623065,-12.882341675718257
1981,114,240,0,-17.886328266189274,-17.066251452668673
1982,212,359,0,-21.700793580019916,-21.228396953437525
1983,210,213,1,-12.895007648742162,-12.010410116185419
1984,141,144,1,-8.661171357646511,-5.7957515719708255
1985,308,344,0,-23.34538041803259,-22.6312567497488
1986,74,77,1,-7.6436887073311945,-5.551093775553767
1987,210,263,0,-23.591334952227204,-22.952964061261632
1988,120,358,0,-24.661661637793483,-24.273961837042066
1989,21,258,0,-15.055528030684886,-14.07267440352146
1990,118,119,1,-9.223420412350153,-7.0648564740910045
1991,283,285,1,-12.940150184938178,-11.649406104156936
1992,268,359,0,-20.51554286008158,-20.175305648705685
1993,265,269,1,-17.295408397960056,-16.84489641124188
1994,133,300,0,-26.791037685642706,-26.270824984054492
1995,26,27,1,-8.553586015694199,-5.6265061199211415
1996,119,139,0,-24.41148715301258,-24.088843975495134
1997,49,123,0,-16.86834012732347,-15.88778504370939
1998,67,336,0,-29.489557029467967,-29.218991616712515
1999,50,305,0,-23.553882825658974,-22.925844194553186
2000,112,140,0,-22.054427306496937,-21.315077948104573
2001,312,313,1,-15.804101621182141,-15.459316627726423
2002,57,303,0,-28.582833015263102,-28.104813427629335
2003,44,382,0,-29.74018012841841,-29.297438074351586
2004,62,117,0,-21.28269877869947,-20.623813243687803
2005,133,135,1,-17.41845925580524,-16.723338811553102
2006,120,129,1,-11.055778076236624,-9.24309903812572
2007,54,389,0,-28.872852435873774,-28.324892204337942
2008,316,317,1,-18.725417271487494,-18.39569379647457
2009,20,29,1,-12.672279271197999,-11.291496718805544
2010,127,135,0,-22.4396525262724,-22.056033862378136
2011,282,346,0,-25.43678065249296,-25.016592928863336
2012,75,79,1,-11.58647431476416,-10.272400897056324
2013,313,317,1,-16.67903030706921,-16.429229767683896
2014,28,144,0,-18.206621793845162,-17.252697179002688
2015,21,24,1,-18.03687629190758,-17.50728101832899
2016,226,227,1,-15.73532569312596,-14.974099713273048
2017,59,120,0,-26.437857221389706,-25.900607748301308
2018,48,356,0,-20.23324472924841,-19.655383986971533
2019,234,347,0,-21.29259680006991,-20.633504039726244
2020,55,59,1,-9.105134207509149,-6.848462211050589
2021,120,228,0,-23.92887050957936,-23.30595302792025
2022,300,307,1,-9.207147835780093,-6.275673612632415
2023,247,308,0,-21.0931110063087,-20.357292341739733
2024,222,239,0,-21.54893988037046,-20.912957208418586
2025,22,287,0,-19.410880733976434,-18.76181775156051
2026,212,213,1,-13.064633057599268,-11.875054718380255
2027,322,389,0,-16.978734736252008,-16.108783744310436
2028,28,29,1,-8.931802186396885,-6.096657511479945
2029,140,144,1,-17.478629908401487,-16.44828003435492
2030,23,29,1,-16.717267709111066,-15.694571235254735
2031,136,210,0,-19.94757310731526,-19.375990486579596
2032,129,309,0,-24.551728548969532,-24.151732818417216
2033,269,307,0,-23.271431553804277,-22.81090563663874
2034,57,59,1,-10.769593560090883,-9.209973751083806
2035,241,245,1,-11.43591373883093,-9.882219907853223
2036,3,347,0,-23.24332871464079,-22.588252679734452
2037,300,305,1,-13.757458499129104,-12.854200592431509
2038,71,75,1,-14.99114161838566,-14.11622255756525
2039,227,233,0,-20.79438726445716,-20.215507868816342
2040,115,117,1,-15.623522989035841,-14.890241165708348
2041,300,301,1,-21.443457058271164,-21.06872137199866
2042,110,117,1,-10.850704962519902,-9.159474638036409
2043,261,353,0,-26.975393869835237,-26.586494890768762
2044,280,281,1,-8.96641975799703,-6.934616637186345
2045,78,122,0,-23.315728552410242,-22.793822436652682
2046,346,389,0,-25.680567600903494,-25.327766719072223
2047,320,321,1,-13.74482145920885,-12.826746788832502
2048,1,5,1,-20.27047427116701,-19.63702735872603
2049,143,147,1,-13.954328194805175,-13.136443012148597
2050,143,149,1,-17.204851254782525,-16.261951325648432
2051,215,216,1,-12.868491340723333,-11.917314586255316
2052,54,357,0,-24.564591243012842,-23.95094102239983
2053,117,323,0,-28.576618111476794,-28.099210727533396
2054,72,261,0,-23.158304406060157,-22.69202109080569
2055,118,149,0,-18.852077536618573,-18.08453642129438
2056,218,388,0,-14.99304810519083,-13.89012371456597
2057,335,338,1,-12.04617135378318,-11.165926062396387
2058,140,148,1,-16.967826802124797,-15.943148645892853
2059,221,225,1,-16.761536229906532,-16.202119355477954
2060,229,344,0,-21.154356821974666,-20.48291728606509
2061,141,265,0,-21.694233328516034,-21.158567198226528
2062,322,381,0,-17.318133301329997,-16.356953421819586
2063,62,217,0,-23.75484159972228,-23.149981742103257
2064,381,389,1,-16.700114095548567,-15.892811175775755
2065,46,248,0,-15.208269383043946,-14.144448272402808
2066,325,326,1,-15.53887620294922,-14.815031180572317
2067,120,122,1,-14.59522283265532,-13.618281118331685
2068,67,301,0,-25.309298691028214,-25.06453411628306
2069,223,340,0,-18.37884178105098,-17.901336975607848
2070,337,339,1,-9.220183566505135,-6.9305247604469065
2071,110,389,0,-27.82848526950124,-27.3370186849038
2072,120,145,0,-21.44547244641008,-20.65175249268534
2073,234,235,1,-14.580596340536681,-13.620779880669115
2074,344,347,1,-18.930860431307615,-18.056465930226135
2075,221,227,1,-6.21197279321794,-3.6922589041013048
2076,220,229,1,-8.852236713013442,-6.179780326355472
2077,142,147,1,-13.320583773008087,-12.138112074826118
2078,248,281,0,-22.763263818318347,-22.05623712129587
2079,333,338,1,-15.879697241150877,-15.11747138501085
2080,72,126,0,-23.30748168873974,-22.764001216964452
2081,112,231,0,-23.429787132600225,-22.76867166045207
2082,236,308,0,-20.329033618344788,-19.549917942571568
2083,323,353,0,-25.391467433183006,-24.97307851786547
2084,22,28,1,-10.965026035923099,-9.289821934708222
2085,134,135,1,-19.197035490995862,-18.888873260148106
2086,47,111,0,-18.375137111598285,-17.652576940144648
2087,1,234,0,-25.981636700655738,-25.533621132943317
2088,303,307,1,-21.941278802933937,-21.345261134717223
2089,261,266,1,-21.673019697577917,-21.235622380956677
2090,70,357,0,-23.063867716071577,-22.62257130288057
2091,73,231,0,-21.796222400175516,-21.09890918964745
2092,260,320,0,-27.030992727612738,-26.44241666674254
2093,4,301,0,-28.313425014722963,-28.033965690095844
2094,261,325,0,-27.62988780821112,-27.293715617556845
2095,242,244,1,-16.67417960637526,-15.61346771485515
2096,322,323,1,-10.123250733679376,-8.348612403886676
2097,250,258,1,-12.523952033910783,-10.917449184027719
2098,127,339,0,-27.417082624331698,-26.931397427170296
2099,330,338,1,-13.914832283954018,-13.124759719812241
2100,312,317,1,-14.83688729323256,-14.234486884303191
2101,20,22,1,-11.168631938466186,-9.649077711573318
2102,221,303,0,-25.636647173629434,-25.265248061772123
2103,71,79,1,-17.414078960495427,-16.797040247062004
